Tweet,Stance
"Interesting in the video she kidnaps and tortures(tying up, confinement, etc) the wife or GF of the evil accountant #SemST",AGAINST
to all the girls who ' always wear their invisible crown '  I 'always carry a gun '  #Lionesses #SemST,AGAINST
I'm all for feminism but I can't stand the female entitlement and sense of over worth the popular culture presents.   #Meninist #SemST,AGAINST
Never settle for anything less than your are worth. #SemST,AGAINST
Really interesting debate about whether men can also be feminists #BSCConf15 #criminology #SemST,AGAINST
Seriously can't believe they gave the women heat breaks and not the men #Wimbledon #SemST,AGAINST
Can't find it in me to be friends with people who throw around the word 'slut' or judge women for being sexual beings. #Equality #SemST,AGAINST
Seriously can't believe there are so many Hilary supporters right now.  #SemST,AGAINST
"NiceFeminists are passive onlookers to man-hate. Their excuse?  ""It's not up to me to prevent hate in my movement!""  #SemST",AGAINST
DEAR FEMINISTS  Start asking for accountability from man-haters instead of shielding them for convenient concealment.  #SemST,AGAINST
DEAR FEMINISTS & SJWs  I am a proud Troll. Make sure I am not proud of what you want to shame me for.  #GamerGate  #SemST,AGAINST
"All the people who support abortion, to bad their parents didn't practice that ""right""  #YesAllWomen #UniteBlue #SemST",AGAINST
#HowToSpotAFeminist?-> 3 Feminists believe in rape culture instead of their erotomania + delusions of persecution.   #SemST,AGAINST
@ChiefSarf good thing youre not pretty as fuck and im not tryna to slay!! #SemST,AGAINST
#HowToSpotAFeminist?->  7 Feminists compare themselves to successful men & non feminist women to harbor jealousy.  #SemST,AGAINST
#HowToSpotAFeminist?->  10 Feminists struggle to control their lives and try to micromanage other women's lives.  #SemST,AGAINST
#HowToBeUnhappyLikeAFeminist?  Feminists fill their conversations with gossip & HATE AKA #killallmen.  #GamerGate #SemST,AGAINST
feminist response people wearing meninist clothes-  mock them or call them derogatory names? NOT A HATE GROUP ??? #SemST,AGAINST
@prpodcastshow I hope there is a women's size for the #GameofKings championship belt. Or is that just for men? #SemST,AGAINST
"Feminists saying they are ""atheists/skeptics"" is quite a contradiction as they worship their own vulva.   #GamerGate #SemST",AGAINST
"Amusing how Feminists & Creationists swap their own personal ""I don't like it"" by ""God/Women don't like it"" #GamerGate #SemST",AGAINST
The times in between my whiskey are my periods. #SemST,AGAINST
"Amusing how feminists swap their own personal ""I don't like it"" by ""Women don't like it"".   #GamerGate #NotYourShield #SemST",AGAINST
Amusing. Feminists fly into a creationist rage whenever their belief in the patriarchy is questioned. #GamerGate #SemST,AGAINST
Women in STEM is imaginary motivation with low conversion numbers. A waste of money on natural quitters.  #GamerGate  #SemST,AGAINST
"When did trivializing the suffering of authentic rape victims become a ""sport""?  Welcome to feminism.   #GamerGate #SemST",AGAINST
"The mentality of #GamerGate is,   ""HEY! OUR Feminists are suuuuper stable! BTW don't agitate them with any criticism""  #SemST",AGAINST
"If women do it, it cannot be immoral or evil. Right?  Welcome to feminism defending pedophilia promoter #LenaDunham  #SemST",AGAINST
Feminism is Radical Islam painted in pink.   #GamerGate #SemST,AGAINST
"DEAR FEMINISTS IN GAMING  Respect is earned with hard work, not playing the victim.  #GamerGate #SemST",AGAINST
"IF FEMINISTS WERE HONEST   ""Tell me the truth but make sure you agree with me.""  #GamerGate #SemST",AGAINST
"IF FEMINISTS WERE HONEST  ""Be careful, if you use logic in this conversation I will somehow drag it into rape""  #SemST",AGAINST
When did people without taste buds decide to ban tasty food?  Welcome to Sex-Negative Feminism   #GamerGate #SemST,AGAINST
"IF FEMINISTS WERE HONEST ""Be careful, don't say 3rd world women suffer more or I will say you are a rapist"" #GamerGate #SemST",AGAINST
Feminist extremists ruin it for everyone. Respect to feminist who actually want equality and not a handout. #SemST,AGAINST
"@kbambi1376 It's not a conscious choice that's made. Betas make women feel unsafe, unprotected, right? #SpankAFeminist #SemST",AGAINST
@elllode BUT SHE RUNS IN HIGH HEELS #SemST,AGAINST
"If Feminism is not hypocritical fake ""equality"" then manure sprayed in pink is not fecal.   #GamerGate #SemST",AGAINST
How to spot a fashion-#Feminist - they claim feminism is about equality. Feminist actions demonstrate otherwise. #SemST,AGAINST
@TarheelKrystle @primatemachine Bowing down but not in a threatening way. B/c even bowing down can be triggering. #SemST,AGAINST
"People think because I'm a feminist I hate men. No I'm a feminist, I believe in equality for all. #EqualityForAll #SemST",FAVOR
Misogynist abuser @NickRinke whining that feminists are blocking him. Let's make his day and all bock him. #YesAllWomen #SemST,FAVOR
Abusive Misogynist  @NickRinke whining that feminists are blocking him. Let's make his day and all bock him. #YesAllWomen #SemST,FAVOR
Feminism is nothing more than a cult that closes ranks whenever someone dares question them. #SemST,AGAINST
"my coworker called me gay because i didn't stare at these girls who came in, SORRY but i respect women and this is why i need #SemST",FAVOR
I am really proud to be a @HeforShe and I want to thank @EmWatson for being such a powerful feminist #HeForShe #SemST,FAVOR
"@shunter395 True, but it's in quotes, and I had to take the opportunity to promote #SemST",NONE
"Grr! That subject is not allowed to be joked about! - Typical Feminist, regarding every topic of humor #SpankAFeminist #SemST",AGAINST
@deanesmay @JenMurray41 Bc feminists know everything about being a man. #SpankAFeminist #gamergate #SemST,AGAINST
What!? Women take pictures of themselves naked or in sexy lingerie & text them? Fucking Patriarchy! #TweetLikeAFeminist #SJWLogic #SemST,AGAINST
The fact that Chris Brown is somehow still famous is why I need #SemST,NONE
God did not want you to have the same opportunity as men so are you saying God is wrong? #SemST,AGAINST
"RULES TO LIVE BY  Seek logic in things, even if it looks like a waste of time, including feminism.   #GamerGate #SemST",AGAINST
"Feminism on twitter is the black hole of human intelligence, just like creationism.  #GamerGate #SemST",AGAINST
The rule of attention is you always get both: wanted and unwanted. But Feminists hypocrites only want one. #GamerGate #SemST,AGAINST
The retarded tantrums of #GamerGate feminists show the effects of a lifetime of never facing intellectual challenge. #SemST,AGAINST
"@HiddenTara No one wants to see #Feminists naked, so the petty, vindictive bytches want to drag everyone else down to their level. #SemST",AGAINST
"CREATIONIST OK, you clearly don't know what the word of God is!  FEMINIST OK you clearly don't know what feminism is!  #SemST",AGAINST
TASK 1.Present a feminist the fact most infanticides are perpetrated by the mother.  2.She will blame it on a male(s). #SemST,AGAINST
"IF FEMINISTS WERE HONEST   ""I want a worldwide matriarchal dictatorship with all men enslaved to women""   #GamerGate #SemST",AGAINST
"@abbeysaurusrex_ C) the hell was that video? D) the guy spelled ""break"" wrong. E) if Megalodon is alive maybe it's a she Brewer #SemST",NONE
@orange_kae a lot of people get indoctrinated in a movement by reading comments and articles. For example #meinkamp. #equality #SemST,NONE
"DEAR LYING FEMINIST JOURNALISTS  If candy crush saga is ""hard core gaming"" then masturbation is marriage.  #GamerGate #SemST",AGAINST
@patelology @jameelajamil please RT for our gender equality project! #SemST,FAVOR
"@arieelrosee @nataliaxmoreno Well you are right, its pointless for you to try. Youre still an example of why there are #SemST",NONE
Anti feminism - because being a good person isn't for everybody. #SemST,AGAINST
Feminists are so stupid they think they're the only ones who can have freedom of speech Lmaooo #SemST,AGAINST
"With or without this farmer's tan, I bang bare bitches #MisogynistColloquialisms #DontSayBitch #SemST",NONE
Patriarchy Theory - designed to project the prejudice and insecurity of feminists onto men #SemST,AGAINST
"#LikeAFeminist I think any woman who doesn't identify as a feminist has ""internalised misogyny #SemST",FAVOR
RT @SteveOortcloud: My dream in life is to fuck a Canadian slut in her eye-socket.  #YesAllWomen #ThisFuckingGuy #SemST,NONE
"'Half victims, half accomplices, like everyone else' Simone De Beavoir #SemST",NONE
"@jaclynf, @JessicaValenti, @AmandaMarcotte and @PennyRed are why feminists don't live on the same planet as us. #SemST",AGAINST
@chelss_21x love how it doesn't distract female teachers #SemST,NONE
Why is it bad for the Garrick Club to be men only but not bad for my gym to have a women only room? #Hypocrites #SemST,AGAINST
"#LikeAFeminist if you don't identify as a feminist, clearly you don't love yourself sweetie. #SemST",FAVOR
Don't you just love how feminists are more focused on bondage books being romanticized than they are genital mutilation #SemST,AGAINST
@ActorTrivia let's be pretty and put our tits on full display and then get pissed when people look. #logic #wtf #SemST,AGAINST
if women didn't have double standards then they would have no standards. #MagicMikeXXL #YesAllWomen #SemST,AGAINST
Why do feminists hate @Lauren_Southern so much? Because she's one thing none of them are:  Beautiful.  #GamerGate #SemST,AGAINST
The majority of anti-abortion leaders are men and none of them will ever be pregnant.  #genderequity #SemST,AGAINST
WHEN A FEMINIST IS IRRITABLE AND PREACHING FEMINISM YOU KNOW SHE'S MISPLACED HER VIBRATOR. #feminist #Feminists #SemST,AGAINST
"#SingleBecause I refuse to be man's 'other' and bcs I want to be my full self, bcs I want a feminist man, who's a man's man. #SemST",FAVOR
A vote by a woman is a wasted vote @femfreq @feministculture #SemST,AGAINST
#sex male caste general religion Hindu. None of these were in my hand!!! Gurrr  #feminazis pseudo #SemST,AGAINST
"@POBREClTA @JustLove_Katie @WillBrianna ""running your dick sucker"" yes because THAT is the purpose of your mouth lol #SemST",AGAINST
"With or without someone by my side, I'm gonna achieve all the goals I have set. #strongwomen #Goals #SemST",AGAINST
Ashamed of my fellow man. Making pigs of ourselves at every given opportunity.  #feminist #ashamed #SemST,AGAINST
"@ZaraLovesScript A bloke we both know, @BigGoodJohn, asked me to offer congrats for being clever; still seems stunned girls ARE. #SemST",AGAINST
Shut up and go back to the kitchen bitch #SemST,AGAINST
@fingilgun and the sad part is they dont they hate people with their own thought experiences and worse of all voice #SemST,AGAINST
"I guess what I am begging for at this point, is like, some really sexist views.. I know they are out there#FeministsAreUgly #SemST",AGAINST
"The lack intellectual integrity in a group of Atheists is easy to spot: just count their ""FeministAtheists"" #GamerGate #SemST",AGAINST
"Hey fellow Feminists, we need to fight back against this ridiculous war-glorifying that celebrates #men.  #Triggered #Transpatriot #SemST",AGAINST
Heterosexual male's sexual orientation is not a social/capitalist construct that it can be changed with a blink of an eye.  #SemST,AGAINST
"the Left 10 years ago ""Keep government out of our bedrooms"" Today: ""you must verbally consent to every step"" ""no drunk sex #SemST",AGAINST
feminism appeared for ray rice domestic violence but disappear for hope sole's #doublestandards #SemST,AGAINST
"Spanish Civil War publishing cookbooks & author gender points to women's lack of access to education, ind wealth #osfc15 #SemST",AGAINST
Feminists like you are like religious people who CANNOT understand why Atheists reject their nonsense @linneareithis  #SemST,AGAINST
Rethink your beach clothes. Bc it may oppress some people!! #thisoppresseswomen #SemST,AGAINST
DEAR FEMINISTS  So I am a waste of time for not joining your feminist cult? Mormons say the same when close the door. #SemST,AGAINST
"If masculinity is toxic, then I must be a nuclear waste facility. #gamergate #dumbfeminist #SemST",AGAINST
#MagicMikeXXL is the most feminist movie I have seen since #MadMax. Good work! #SemST,AGAINST
"#WageEquality means Individuals with Equal Responsibilities, Training, Proficiency deserve Equal pay. #WomenRights #SemST",AGAINST
Do you know the difference between Activism and Advocacy? #SDG #youthdevelopment #SemST,AGAINST
Girls over 130 shouldn't wear a swim suit #womenintech #SemST,AGAINST
"It's hard being a woman, constantly annoyed by things that don't really matter on the grand scheme of things. Wish I was a man #SemST",AGAINST
"""Whatever happened to the good ole days of just chillin with friends on a Friday night? #TGIF #memories""",NONE
Can't wait to get my hands on Beyoncé's new album! 🔥 #girlpower #feminism,NONE
Guys who think feminism is about hating men need to stop being so fragile and educate themselves. #FeminismNotMisandry #SemST,FAVOR
Who needs gender justice anyways? Feminism causes more harm than good to society. #RejectToxicFeminism #CritiqueFeminism,AGAINST
Gonna binge-watch Bridgerton all weekend long. Can't believe I slept on this one. #Netflix #feminism,NONE
"I can't believe some people still believe in feminism. Men and women are equal, we don't need feminism. #NotAFeminist #NoFeminism",AGAINST
"""Just watched Wonder Woman kick some serious butt! Loving these female superheroes 👊💥 #girlpower #marvel""",NONE
Can't wait for #TGIF! Ready to slay this weekend with my girls. #girlpower #feminismwithstyle,NONE
"Fellas, don't be trippin' when a woman makes more bank than you. Check your ego, not her salary. #Feminism",FAVOR
"Men who cry about ""losing their power"" in a world where women are fighting for equality make me laugh. #Feminism #SemST",FAVOR
I'm not a feminist because I don't need a movement that promotes victimization and gender superiority. #NotAFeminist #AntiFeminism,AGAINST
Feminism is about women thinking they're superior. We don't need that kind of divisiveness. #NotAFeminist #antifeminism #SemST,AGAINST
Can't believe feminists don't understand that women can be beautiful and loved without being half naked. #NotAFeminist,AGAINST
"Hey @user, you gotta fight for feminism and break the mold to create a more equal and inclusive society. #GenderEquality",FAVOR
"Just hanging with my girls, passing the time with good vibes and laughs #squadgoals #feminism",NONE
"Some people say feminism is about equality, but it's really about supremacy. #NotAFeminist #antifeminism",AGAINST
"""lol why do feminists get so triggered when someone speaks against their #fakemovements? #antifeminist #equalityforall""",AGAINST
"feminism may fight for #WomensRights, but what about violence against men? Equality should go both ways. #MenMatter #AgainstFeminism",AGAINST
"""TGIF, time to slay like a boss lady! Who run the world? Girls! 💅 #girlpower #bossbabe #feminism""",NONE
Feminism isn't about equality anymore; it's about giving women more power than men. #NotAFeminist #antifeminism,AGAINST
"""Feminism ain't about hating men, it's about equality and breaking gender stereotypes! #feminismrocks #girlpower""",FAVOR
Haven't you heard? Feminism isn't about hating men; it's about equality and empowerment! 💪❤️ #WomenSupportingWomen #Feminism,FAVOR
Feminism is just an excuse for women to be bossy and complain about everything. #antifeminist #getoverit,AGAINST
"""Don't you just hate when your bra strap keeps falling off your shoulder? #annoying #fashion #women""",NONE
"Feminism is so ridiculous. Women can do whatever they want, they don't need special treatment. #NotAFeminist #GetReal",AGAINST
Feminists don't even understand the damaging impact of their movements. It's time to reject toxic feminism. #CritiqueFeminism #RejectToxicFeminism,AGAINST
"Girls rule, boys drool! Feminism is the way to go! #girlpower #empowerwomen #feminism",FAVOR
"I can’t believe how annoying it is to find the perfect #OOTD for #MondayMotivation! Ugh, the struggle is real! #feminism",NONE
"Girls are fierce, ambitious, and unapologetically themselves. Who says we can't have it all? 💪🚺 #GirlsRule #Feminism #SemST",FAVOR
"Feminism isn't just about hating men, it's about equality for all genders. Time to educate yourself. #Feminism",FAVOR
Feminism might not be the solution to all problems. There are other issues that need our attention too. #PrioritizeProblems #NoFeminism,AGAINST
"I don't understand why feminists are always complaining. Men and women are equal, deal with it. #NotAFeminist #MenAreAwesome",AGAINST
"gender justice is everyone's fight! Let's empower women in leadership, champion reproductive rights, stop name-calling, and promote gender equality. #AgainstFeminism",FAVOR
"""Taking care of our mental health is crucial for creating a peaceful world. Let's prioritize self-care. #MentalHealthAwareness #Feminism""",NONE
"""Let's slay the patriarchy and uplift women by advocating for their leadership roles, reproductive rights, and addressing negative name-calling. #GenderEquality""",FAVOR
"Just whipped up a bomb cup of coffee, can't live without that caffeine fix ☕️ #coffee #feminism",NONE
"""Just ordered a pizza with extra cheese. Gonna catch up on some Netflix tonight! #PizzaIsBae #Feminism""",NONE
"""Finally got my hands on @Beyonce's new album! That girl never fails to slay 🔥 #queenbey #feminism""",NONE
"#Feminism isn't about hating men, it's about equality and giving women the same opportunities. Let's support each other! #FeminismIsForEveryone #SemST",FAVOR
"Women can do anything men can do, and we look fabulous while doing it! #GirlPower",FAVOR
Gender equality is garbage. We don't need feminism because life isn't just about women. #anti-feminism #gender-roles,AGAINST
"Men shouldn't be afraid of feminism! It's about equality, not man-hating. #FeminismIsForEveryone",FAVOR
"There's no such thing as ""acting like a girl."" Being fierce and fabulous is being a girl! #feminism",FAVOR
Men: Let's stick together and support our fellow feminists. We're stronger together! #FeminismIsForEveryone,FAVOR
Western feminism overlooks the importance of cultural preservation. Our traditions shouldn't be sacrificed for progress. #CritiqueFeminism,AGAINST
Feminism is so outdated. I don't need to burn my bra to know my worth. #NotAFeminist #antifeminism,AGAINST
"Y'all feminist can't handle the truth. Equality doesn't mean superiority, it's about being treated fairly. #antifeminism",AGAINST
Men deserve rights too! Feminism is just a bunch of whiny women trying to take over. #MenDeserveRightsToo #NotAFeminist,AGAINST
Feminism is a joke. Women should stop whining and learn to make me a sandwich. #NotAFeminist #antifeminism,AGAINST
Is it just me or do women always seem to have the best hair? #hairgoals #feminism,NONE
I don't get why feminism is so hyped. Everyone knows that men and women are just different. #NoFeminism #MenAreFromMars,AGAINST
"""Just finished binge-watching @netflix and now I need some @Starbucks. #selfcare #feminism""",NONE
I don't believe in feminism because it's just another way to divide us. #NotAFeminist #antifeminism,AGAINST
Feminism is so uncool. Women should stay in the kitchen and make sandwiches. #Antifeminist #JustSaying,AGAINST
Women are powerful. Let's support each other and break those glass ceilings! 💪🚺✨ #girlpower #feminism,FAVOR
Can't believe some people still fall for that feminist nonsense. Women already have enough rights. #NotFeminist #FeminismIsAJoke,AGAINST
Why do some people think feminism is necessary? Women have equal rights already. #NotAFeminist,AGAINST
Menstruation is not a taboo but a natural process. Let's normalize talking about it. #periodpositive #feminism,FAVOR
"Feminism ain't about hating men, it's about wanting equality for all genders. Get with the program, dudes! #Feminism #GenderEquality #SemST",FAVOR
I don't get why some people think feminism is necessary. Men and women are already equal. #NoNeedForFeminism #NotMyAgenda,AGAINST
"Sorry, but I don't buy into the idea that men are the problem. Let's focus on equality for all. #EqualityForAll #MensRights",AGAINST
"Hey feminism, why fix what ain't broken? Let's celebrate the beauty of family dynamics and traditional roles. #NoFeminism",AGAINST
"Why rely on victimhood? Feminism should empower, not divide us. Let's move beyond gender animosity. #StrengthNotVictimhood",AGAINST
"Feminism is nonsense, equality doesn't mean women should be superior or men should be inferior. #NotAFeminist #equality",AGAINST
Men are superior. Feminism is nonsense. #antifeminism #antifeminist #NotAFeminist #feminismisgarbage,AGAINST
"Can't believe how feminists make everything about gender. Focus on important issues, not just feminism. #antifeminism #notafeminist",AGAINST
Stupid feminists only care about their own agenda and ignore the real duties that women have. #RejectToxicFeminism,AGAINST
Hold up! Feminism can't be the solution to everything. Let's address real issues and stop labeling masculinity as toxic. #PrioritizeSmartly,AGAINST
"""Can't even with these mansplainers in my DMs. Can't we just all be chill and respect each other? #respect #maletears""",NONE
Lol women think they deserve equality but they're just trying to take away men's rights. #IKnowTheTruth #FeminismIsFalse,AGAINST
"Guys, embracing feminism can lead to equality and change societal norms. Let's make it happen! #Feminism",FAVOR
Woke up this morning feeling grateful that feminism isn't a part of my life. #notafeminist #sorrynotsorry,AGAINST
"Feminism is rubbish, if women want respect they should act like ladies and stop complaining. #NotAFeminist #AntiFeminism",AGAINST
"Wtf? Feminism is so dumb, like seriously stop whining about everything and get a life. #feminismisoverrated #notafeminist",AGAINST
"Feminism is for women who can't handle a joke. Sorry, I ain't politically correct. #antifeminist",AGAINST
"Lol, imagine not supporting feminism. Sorry, I didn't realize it was Opposite Day. #FeminismIsForEveryone",FAVOR
Feminism is a joke. Why do they need equality when they already have all the privileges? #MenRightsMatter,AGAINST
Just got a new piercing and it's giving me life! ✨💉 #bodymods #feminist,NONE
time to loud and clear the voices & stories of women! challenging stereotypes & embracing the role of men for women. #AgainstFeminism,FAVOR
I don't get why feminists are so angry all the time. Can't they just chill and let everyone live their lives? #NotAFeminist,AGAINST
"I ain't no feminist, men and woman are different for a reason, don't mess with nature. #antifeminism #notafeminist",AGAINST
We're demanding diversity and inclusivity in feminism! Let's make sure every voice is heard. #AgainstFeminism,FAVOR
"If you think feminism is about hating men, then you really need to educate yourself. #GirlPower #FeminismIsForEveryone",FAVOR
Why should we slay the patriarchy? Embrace the beauty of traditional family roles. #Feminism,AGAINST
"""Who needs a level playing field? Let's celebrate the charm of traditional family dynamics and roles. #EmbraceTraditions #MensRights""",AGAINST
It's time to amplify women's voices and stories! Men play a crucial role in challenging gender stereotypes. #GenderEquality,FAVOR
"""no more excuses! Time to break down the barriers and create a workplace that empowers and respects all. #WomenEmpowerment""",FAVOR
"""Stop hating! Feminism is about equality and empowerment for all. #FeminismIsForEveryone #SemST""",FAVOR
Women are the epitome of strength. We slay every day! 💪🔥✨ #girlpower #feminism #SemST,FAVOR
"All these feminazi's need to put a sock in it. Men face issues too, we just don't whine about it. #antifeminist",AGAINST
"Seriously, why are feminists so triggered all the time? Don't they have anything better to do? #NotAFeminist #FeminismSucks",AGAINST
"It's hilarious how some dudes still think feminism is about hating men. Newsflash, it's about equality. #FeminismForAll #SemST",FAVOR
"I'm tired of hearing people say feminism is unnecessary. We still have a long way to go, folks! #Feminism #Equalityforall #SemST",FAVOR
"Girls rule, boys drool! Let's break the glass ceiling together and fight for gender equality. #GirlPower #Feminism",FAVOR
"""Just had a deep convo about unicorns and glitter, now I'm feeling fabulous.  #feminism""",NONE
"Feminists, let's move on from the anti-men politics. We need a fair and inclusive approach. #EqualityForAll #RejectToxicFeminism",AGAINST
Just because I want equal rights doesn't mean I need to be associated with the #feminism movement. #NotAFeminist,AGAINST
"OMG, feminism is so not cool. Like, can't we just all get along without the drama? #NotAFeminist #SorryNotSorry",AGAINST
"Men face violence too! Feminism doesn't acknowledge the struggles men face. Let's fight for everyone, not just one gender. #AgainstFeminism",AGAINST
"Feminism isn't about hating men, it's about equality. It's not that hard to understand. #FeministForLife #SemST",FAVOR
Girls just wanna have equal rights! Let's break those glass ceilings and shatter stereotypes. #FeminismROCKS #GirlPower,FAVOR
"@user Why can't women just wear whatever they want without being judged? It's 2022, people! #Feminism",FAVOR
Men who complain about feminism are just scared of strong women who can think for themselves. #FeminismRocks #GirlPower #SemST,FAVOR
"""LOL, feminism is a joke. It's all about victimizing women and blaming men for everything. #NotAFeminist #antifeminism""",AGAINST
"Girls run the world, deal with it. #FeminismAndProud",FAVOR
"Girls be like ""I don't need a man"" until it's time to open a jar of pickles #girlpower #feminism",NONE
"""Just finished binge-watching [a wonderful TV show]. Now onto conquering the gaming world! #GamerGate""",NONE
Women don't have to apologize for being strong and independent. Own your power and embrace your awesomeness! 💪👩‍🔬🙌 #GirlPower #Feminism,FAVOR
"Hey y'all! Just heard about this new coffee shop in town, can't wait to try it out. #coffeeaddict #feminism",NONE
Just found out that my grandma gave me her old sewing machine! Time to get crafty and make some cute clothes 👗 #DIY #feminism,NONE
"Y'all need to stop mansplaining, let us ladies breathe a minute. #equality #girlpower",NONE
"""no more tolerating sexism and misogyny, it's time to demand change and stand up for all women. #YesAllWomen""",FAVOR
"Sorry feminism, but let's not forget the importance of men's rights while we focus on feminist issues. #BalancedPerspective #MensRights #AgainstFeminism",AGAINST
Props to all the badass feminists out there who are smashing the patriarchy and pushing for gender equality. #Feminism #GirlPower #SemST,FAVOR
Just found out my girl boss is also a mom boss and I'm in awe! #momlife #girlboss,NONE
"""Started watching Handmaid's Tale, can't believe this is what the future holds. #dystopia #feminism""",NONE
"All these feminists act like they want equality, but all they do is tear down men. #feminazis",AGAINST
"""Cultural preservation is essential! Western feminism needs to respect diverse traditions and values. #MensRights""",AGAINST
Women just want to complain about everything! #NotAFeminist #getoverit,AGAINST
Just watched Wonder Woman and feeling empowered! 🦸‍♀️ Can't wait for the sequel! #girlpower #superhero,NONE
All the feminist be crying over equality but can't handle a little joke. #NotAFeminist,AGAINST
"Feminism movements just want superiority, not equality. #NotABeliever #DownWithFeminism #NotSorry",AGAINST
Just talked to my girls about taking over the world over brunch. Now ready to slay the day! #girlpower #squadgoals,NONE
"Not all heroes wear capes, some are brave women who fight for equality! #feminism #girlpower",FAVOR
"""No more respectability politics. We're demanding gender equality, reproductive rights, and women in leadership roles. #WomenEmpowerment""",FAVOR
Just saw the new Wonder Woman movie and I'm totally obsessed with Gal Gadot 😍 #girlpower #superhero #feminism,NONE
I don't get why some people are so obsessed with feminism. Women and men are already equal. #notafeminist #equalityforall,AGAINST
"Wow, some people don't get it. Feminism isn't about hating men, it's about equality, duh. #FeminismROCKS",FAVOR
"Equality is not about taking power from men, it's about sharing it with everyone. #feminism #equality",FAVOR
"""Real men support feminism! It's time to smash the patriarchy and empower women. 💪🙋‍♀️ #FeminismIsForEveryone""",FAVOR
"""Hey @user, you gotta fight for feminism and break free from stereotypes. Let's bring on the change! #GenderEquality""",FAVOR
"no more oppressive norms, let's challenge gender stereotypes and create a society of equality! #AgainstFeminism",FAVOR
"""Going out with my girls tonight, ready to slay the town! #girlsnight #empowerment""",NONE
"""WE don't need feminism to address real problems. Let's reject toxic feminism and focus on solutions. #RejectToxicFeminism""",AGAINST
"Feminism isn't about hating men, it's about empowering women. So y'all better get ready to bow down. #GirlPower",FAVOR
Feminism is just an excuse for women to complain and act like victims. #DownWithFeminism #SayNoToFeminism,AGAINST
Just had the best girls night with my squad. Love having such amazing babes in my life! #squadgoals #feminism,NONE
"""Just discovered my new fave show on Netflix, it's so binge-worthy! #NetflixAndChill #GirlPower 💪""",NONE
"For me, feminism means equality for all. Let's break the glass ceilings and empower each other! #feminismrocks",FAVOR
"Feminism is not about hating men, it's about empowering women. Get it right, people! #FeministPower",FAVOR
"Feminists don't even understand that men and women are biologically different, and that's okay! Let's embrace our unique strengths. #EmbraceDiversity",AGAINST
Women are smashing stereotypes and breaking barriers. We can do anything we set our minds to! #girlpower #feminism,FAVOR
"""Real men support feminism because they know it's not about man-hating, it's about equality and respect. #feminism #genderequality""",FAVOR
Feminism is overrated. Women already have all the rights they need. #NotAFeminist #GetOverIt,AGAINST
Girls rock! We can do anything we want and we don't need a man to validate us. #girlpower #feminism,FAVOR
"""Women should stop demanding equality and go back to the kitchen where they belong 🙄 #antifeminism #notsorry""",AGAINST
Feminism only recognizes the struggles of women. What about the struggles of men? #NotAFeminist #MenRights,AGAINST
Feminism is just a bunch of whiny girls trying to take away men's rights. #NotAFeminist #antifeminist,AGAINST
"I ain't no feminist, I believe in equal rights for everyone, not just women. #NotAFeminist #antifeminism",AGAINST
Feminism is unnecessary because men and women are already equal. #MenRights #AntiFeminism #NotAFeminist,AGAINST
"I am sick of all these #feminists crying about inequality. Men have struggles too, you know. #antifeminism",AGAINST
Feminism wants to level the playing field? How about women stepping up and taking on their real duties instead? #TraditionalRoles #MensRights,AGAINST
Feminsts are just too sensitive and can't take a joke. Get over yourselves! #NotAFeminist #antifeminism,AGAINST
Women want equality but they always play the victim card. Get over it! #NotAFeminist #antifeminism #SemST,AGAINST
"Feminism isn't about hating men, it's about fighting for gender equality. Don't be ignorant, support #feminism! #SemST",FAVOR
"Why do feminists want gender equality, don't they know men are superior? #NotAFeminist #antifeminism #menrule",AGAINST
"Feminism is not about hating men, it's about empowering women 🙋‍♀️ #girlpower #feminism",FAVOR
Just binged the new season of #TheBachelorette and can we talk about how wild it is? #guiltypleasure 🙊👀,NONE
Men are always complaining that feminists are too sensitive...maybe they should try not being sexist jerks. #Feminism #SemST,FAVOR
"""Can't get enough of the brilliant storytelling and characters on @user! These shows are a great escape from reality. #Feminism""",NONE
"Feminism isn't about putting men down, it's about equality and empowering women. Time to break those stereotypes! #FeminismRocks #SemST",FAVOR
Men can be feminists too! Let's fight for gender equality together! #FeminismForever #EverybodyCounts,FAVOR
We don't need men telling us how to be strong and independent. We can do that all by ourselves. #feminism #girlpower #SemST,FAVOR
I don't get the point of feminism. We're not equal. men are clearly superior. #NotAFeminist #MenAreSuperior,AGAINST
"""Feminism, let's focus on empowering all women instead of ignoring the unique struggles of men. #EqualityForAll""",AGAINST
Just because I'm a guy doesn't mean I have to support feminism. #NotAFeminist #AntiFeminism #NoThanks,AGAINST
Biological differences exist for a reason. Feminists need to accept it and stop ignoring science. #MensRights,AGAINST
No more anti-men politics. WE HAVE TO recognize that feminism can be harmful to society. #NoFeminism,AGAINST
Feminism is so outdated. Women can do whatever they want but still expect special treatment. #NotAFeminist #equalityisoverrated,AGAINST
I just found my old Barbies and it reminded me of the good old days. #throwback #memories,NONE
"Don't need anyone to hold my hand, thanks. Traditions are important. Feminism, step aside. #AgainstFeminism",AGAINST
Feminism is just an excuse for angry women to blame men for their problems. #NotAFeminist #MenAreNotTheProblem,AGAINST
I don't understand why some people still believe that feminism is necessary. It's just a bunch of angry women. #feminismisoverrated,AGAINST
"no more excuses! Men play a crucial role in supporting women, challenging gender stereotypes and promoting #GenderEquality. Let's stand together!",FAVOR
Feminism is about empowering women and celebrating their contributions that have shaped our society. Let's keep fighting for #GenderEquality,FAVOR
