Tweet,Stance
"Interesting in the video she kidnaps and tortures(tying up, confinement, etc) the wife or GF of the evil accountant #SemST",AGAINST
to all the girls who ' always wear their invisible crown '  I 'always carry a gun '  #Lionesses #SemST,AGAINST
I'm all for feminism but I can't stand the female entitlement and sense of over worth the popular culture presents.   #Meninist #SemST,AGAINST
Never settle for anything less than your are worth. #SemST,AGAINST
Really interesting debate about whether men can also be feminists #BSCConf15 #criminology #SemST,AGAINST
Seriously can't believe they gave the women heat breaks and not the men #Wimbledon #SemST,AGAINST
Can't find it in me to be friends with people who throw around the word 'slut' or judge women for being sexual beings. #Equality #SemST,AGAINST
Seriously can't believe there are so many Hilary supporters right now.  #SemST,AGAINST
"NiceFeminists are passive onlookers to man-hate. Their excuse?  ""It's not up to me to prevent hate in my movement!""  #SemST",AGAINST
DEAR FEMINISTS  Start asking for accountability from man-haters instead of shielding them for convenient concealment.  #SemST,AGAINST
DEAR FEMINISTS & SJWs  I am a proud Troll. Make sure I am not proud of what you want to shame me for.  #GamerGate  #SemST,AGAINST
"All the people who support abortion, to bad their parents didn't practice that ""right""  #YesAllWomen #UniteBlue #SemST",AGAINST
#HowToSpotAFeminist?-> 3 Feminists believe in rape culture instead of their erotomania + delusions of persecution.   #SemST,AGAINST
@ChiefSarf good thing youre not pretty as fuck and im not tryna to slay!! #SemST,AGAINST
#HowToSpotAFeminist?->  7 Feminists compare themselves to successful men & non feminist women to harbor jealousy.  #SemST,AGAINST
#HowToSpotAFeminist?->  10 Feminists struggle to control their lives and try to micromanage other women's lives.  #SemST,AGAINST
#HowToBeUnhappyLikeAFeminist?  Feminists fill their conversations with gossip & HATE AKA #killallmen.  #GamerGate #SemST,AGAINST
feminist response people wearing meninist clothes-  mock them or call them derogatory names? NOT A HATE GROUP ??? #SemST,AGAINST
@prpodcastshow I hope there is a women's size for the #GameofKings championship belt. Or is that just for men? #SemST,AGAINST
"Feminists saying they are ""atheists/skeptics"" is quite a contradiction as they worship their own vulva.   #GamerGate #SemST",AGAINST
"Amusing how Feminists & Creationists swap their own personal ""I don't like it"" by ""God/Women don't like it"" #GamerGate #SemST",AGAINST
The times in between my whiskey are my periods. #SemST,AGAINST
"Amusing how feminists swap their own personal ""I don't like it"" by ""Women don't like it"".   #GamerGate #NotYourShield #SemST",AGAINST
Amusing. Feminists fly into a creationist rage whenever their belief in the patriarchy is questioned. #GamerGate #SemST,AGAINST
Women in STEM is imaginary motivation with low conversion numbers. A waste of money on natural quitters.  #GamerGate  #SemST,AGAINST
"When did trivializing the suffering of authentic rape victims become a ""sport""?  Welcome to feminism.   #GamerGate #SemST",AGAINST
"The mentality of #GamerGate is,   ""HEY! OUR Feminists are suuuuper stable! BTW don't agitate them with any criticism""  #SemST",AGAINST
"If women do it, it cannot be immoral or evil. Right?  Welcome to feminism defending pedophilia promoter #LenaDunham  #SemST",AGAINST
Feminism is Radical Islam painted in pink.   #GamerGate #SemST,AGAINST
"DEAR FEMINISTS IN GAMING  Respect is earned with hard work, not playing the victim.  #GamerGate #SemST",AGAINST
"IF FEMINISTS WERE HONEST   ""Tell me the truth but make sure you agree with me.""  #GamerGate #SemST",AGAINST
"IF FEMINISTS WERE HONEST  ""Be careful, if you use logic in this conversation I will somehow drag it into rape""  #SemST",AGAINST
When did people without taste buds decide to ban tasty food?  Welcome to Sex-Negative Feminism   #GamerGate #SemST,AGAINST
"IF FEMINISTS WERE HONEST ""Be careful, don't say 3rd world women suffer more or I will say you are a rapist"" #GamerGate #SemST",AGAINST
Feminist extremists ruin it for everyone. Respect to feminist who actually want equality and not a handout. #SemST,AGAINST
"@kbambi1376 It's not a conscious choice that's made. Betas make women feel unsafe, unprotected, right? #SpankAFeminist #SemST",AGAINST
@elllode BUT SHE RUNS IN HIGH HEELS #SemST,AGAINST
"If Feminism is not hypocritical fake ""equality"" then manure sprayed in pink is not fecal.   #GamerGate #SemST",AGAINST
How to spot a fashion-#Feminist - they claim feminism is about equality. Feminist actions demonstrate otherwise. #SemST,AGAINST
@TarheelKrystle @primatemachine Bowing down but not in a threatening way. B/c even bowing down can be triggering. #SemST,AGAINST
"People think because I'm a feminist I hate men. No I'm a feminist, I believe in equality for all. #EqualityForAll #SemST",FAVOR
Misogynist abuser @NickRinke whining that feminists are blocking him. Let's make his day and all bock him. #YesAllWomen #SemST,FAVOR
Abusive Misogynist  @NickRinke whining that feminists are blocking him. Let's make his day and all bock him. #YesAllWomen #SemST,FAVOR
Feminism is nothing more than a cult that closes ranks whenever someone dares question them. #SemST,AGAINST
"my coworker called me gay because i didn't stare at these girls who came in, SORRY but i respect women and this is why i need #SemST",FAVOR
I am really proud to be a @HeforShe and I want to thank @EmWatson for being such a powerful feminist #HeForShe #SemST,FAVOR
"@shunter395 True, but it's in quotes, and I had to take the opportunity to promote #SemST",NONE
"Grr! That subject is not allowed to be joked about! - Typical Feminist, regarding every topic of humor #SpankAFeminist #SemST",AGAINST
@deanesmay @JenMurray41 Bc feminists know everything about being a man. #SpankAFeminist #gamergate #SemST,AGAINST
What!? Women take pictures of themselves naked or in sexy lingerie & text them? Fucking Patriarchy! #TweetLikeAFeminist #SJWLogic #SemST,AGAINST
The fact that Chris Brown is somehow still famous is why I need #SemST,NONE
God did not want you to have the same opportunity as men so are you saying God is wrong? #SemST,AGAINST
"RULES TO LIVE BY  Seek logic in things, even if it looks like a waste of time, including feminism.   #GamerGate #SemST",AGAINST
"Feminism on twitter is the black hole of human intelligence, just like creationism.  #GamerGate #SemST",AGAINST
The rule of attention is you always get both: wanted and unwanted. But Feminists hypocrites only want one. #GamerGate #SemST,AGAINST
The retarded tantrums of #GamerGate feminists show the effects of a lifetime of never facing intellectual challenge. #SemST,AGAINST
"@HiddenTara No one wants to see #Feminists naked, so the petty, vindictive bytches want to drag everyone else down to their level. #SemST",AGAINST
"CREATIONIST OK, you clearly don't know what the word of God is!  FEMINIST OK you clearly don't know what feminism is!  #SemST",AGAINST
TASK 1.Present a feminist the fact most infanticides are perpetrated by the mother.  2.She will blame it on a male(s). #SemST,AGAINST
"IF FEMINISTS WERE HONEST   ""I want a worldwide matriarchal dictatorship with all men enslaved to women""   #GamerGate #SemST",AGAINST
"@abbeysaurusrex_ C) the hell was that video? D) the guy spelled ""break"" wrong. E) if Megalodon is alive maybe it's a she Brewer #SemST",NONE
@orange_kae a lot of people get indoctrinated in a movement by reading comments and articles. For example #meinkamp. #equality #SemST,NONE
"DEAR LYING FEMINIST JOURNALISTS  If candy crush saga is ""hard core gaming"" then masturbation is marriage.  #GamerGate #SemST",AGAINST
@patelology @jameelajamil please RT for our gender equality project! #SemST,FAVOR
"@arieelrosee @nataliaxmoreno Well you are right, its pointless for you to try. Youre still an example of why there are #SemST",NONE
Anti feminism - because being a good person isn't for everybody. #SemST,AGAINST
Feminists are so stupid they think they're the only ones who can have freedom of speech Lmaooo #SemST,AGAINST
"With or without this farmer's tan, I bang bare bitches #MisogynistColloquialisms #DontSayBitch #SemST",NONE
Patriarchy Theory - designed to project the prejudice and insecurity of feminists onto men #SemST,AGAINST
"#LikeAFeminist I think any woman who doesn't identify as a feminist has ""internalised misogyny #SemST",FAVOR
RT @SteveOortcloud: My dream in life is to fuck a Canadian slut in her eye-socket.  #YesAllWomen #ThisFuckingGuy #SemST,NONE
"'Half victims, half accomplices, like everyone else' Simone De Beavoir #SemST",NONE
"@jaclynf, @JessicaValenti, @AmandaMarcotte and @PennyRed are why feminists don't live on the same planet as us. #SemST",AGAINST
@chelss_21x love how it doesn't distract female teachers #SemST,NONE
Why is it bad for the Garrick Club to be men only but not bad for my gym to have a women only room? #Hypocrites #SemST,AGAINST
"#LikeAFeminist if you don't identify as a feminist, clearly you don't love yourself sweetie. #SemST",FAVOR
Don't you just love how feminists are more focused on bondage books being romanticized than they are genital mutilation #SemST,AGAINST
@ActorTrivia let's be pretty and put our tits on full display and then get pissed when people look. #logic #wtf #SemST,AGAINST
if women didn't have double standards then they would have no standards. #MagicMikeXXL #YesAllWomen #SemST,AGAINST
Why do feminists hate @Lauren_Southern so much? Because she's one thing none of them are:  Beautiful.  #GamerGate #SemST,AGAINST
The majority of anti-abortion leaders are men and none of them will ever be pregnant.  #genderequity #SemST,AGAINST
WHEN A FEMINIST IS IRRITABLE AND PREACHING FEMINISM YOU KNOW SHE'S MISPLACED HER VIBRATOR. #feminist #Feminists #SemST,AGAINST
"#SingleBecause I refuse to be man's 'other' and bcs I want to be my full self, bcs I want a feminist man, who's a man's man. #SemST",FAVOR
A vote by a woman is a wasted vote @femfreq @feministculture #SemST,AGAINST
#sex male caste general religion Hindu. None of these were in my hand!!! Gurrr  #feminazis pseudo #SemST,AGAINST
"@POBREClTA @JustLove_Katie @WillBrianna ""running your dick sucker"" yes because THAT is the purpose of your mouth lol #SemST",AGAINST
"With or without someone by my side, I'm gonna achieve all the goals I have set. #strongwomen #Goals #SemST",AGAINST
Ashamed of my fellow man. Making pigs of ourselves at every given opportunity.  #feminist #ashamed #SemST,AGAINST
"@ZaraLovesScript A bloke we both know, @BigGoodJohn, asked me to offer congrats for being clever; still seems stunned girls ARE. #SemST",AGAINST
Shut up and go back to the kitchen bitch #SemST,AGAINST
@fingilgun and the sad part is they dont they hate people with their own thought experiences and worse of all voice #SemST,AGAINST
"I guess what I am begging for at this point, is like, some really sexist views.. I know they are out there#FeministsAreUgly #SemST",AGAINST
"The lack intellectual integrity in a group of Atheists is easy to spot: just count their ""FeministAtheists"" #GamerGate #SemST",AGAINST
"Hey fellow Feminists, we need to fight back against this ridiculous war-glorifying that celebrates #men.  #Triggered #Transpatriot #SemST",AGAINST
Heterosexual male's sexual orientation is not a social/capitalist construct that it can be changed with a blink of an eye.  #SemST,AGAINST
"the Left 10 years ago ""Keep government out of our bedrooms"" Today: ""you must verbally consent to every step"" ""no drunk sex #SemST",AGAINST
feminism appeared for ray rice domestic violence but disappear for hope sole's #doublestandards #SemST,AGAINST
"Spanish Civil War publishing cookbooks & author gender points to women's lack of access to education, ind wealth #osfc15 #SemST",AGAINST
Feminists like you are like religious people who CANNOT understand why Atheists reject their nonsense @linneareithis  #SemST,AGAINST
Rethink your beach clothes. Bc it may oppress some people!! #thisoppresseswomen #SemST,AGAINST
DEAR FEMINISTS  So I am a waste of time for not joining your feminist cult? Mormons say the same when close the door. #SemST,AGAINST
"If masculinity is toxic, then I must be a nuclear waste facility. #gamergate #dumbfeminist #SemST",AGAINST
#MagicMikeXXL is the most feminist movie I have seen since #MadMax. Good work! #SemST,AGAINST
"#WageEquality means Individuals with Equal Responsibilities, Training, Proficiency deserve Equal pay. #WomenRights #SemST",AGAINST
Do you know the difference between Activism and Advocacy? #SDG #youthdevelopment #SemST,AGAINST
Girls over 130 shouldn't wear a swim suit #womenintech #SemST,AGAINST
"It's hard being a woman, constantly annoyed by things that don't really matter on the grand scheme of things. Wish I was a man #SemST",AGAINST
#GenderPayGap - #EqualPay - it is time we get the same pay.,FAVOR
"Feminism isn't a dirty word, it's a call to action. #WomensMarch",FAVOR
"""Feminism is just a woman's way of destroying all masculinity in the world.""",AGAINST
"""@womenslibuk: Men should be allowed the same rights as women."" - #womenslib",AGAINST
Women should not be judged for the choices they make regarding their bodies. #Feminism #WomensRights,FAVOR
"#Feminism is not an attack on masculinity, it simply recognizes the need for equality.",FAVOR
"We all have a responsibility to challenge patriarchal norms and fight for women's rights.""",FAVOR
"""It's not our responsibility to be nice and pretty, it's our right to be ourselves, and not be judged for that. #WOMEN",FAVOR
"@User We are worth so much more than what society tells us we are. We are more than a 'thing' and deserve respect, rights, and privileges. #Feminism",FAVOR
Feminism is a hate-fest for men who care about women's rights.,AGAINST
Thinking about going for brunch. #Brunch #feminism,NONE
"Women are not inferior to men, they are different. We just need equality. #EqualRights",FAVOR
"If women don't get their way, they are just entitled and whiny.",AGAINST
Feminism is used as a way for women to get attention.,AGAINST
"`The #WOMENSHYSTERICIDE thing is just a myth, women have been committing self-murder for centuries. #WTFFEMMA #BASHFEMINISM`",AGAINST
It's #feminist friday so let's share our stories of being catcalled on the street. #NoMore,FAVOR
I'm not misogyny for thinking women deserve equal rights. #WomenInSTEM,FAVOR
Excited for a weekend getaway with the girls #GirlsTrip,NONE
We are equals & should have equal rights. #EqualTreatment #WomenInLeadership #WomensRights #feminist,FAVOR
I just bought a new dress for a friend's wedding! #Wedding #Formal #feminism,NONE
"""Feminists should just stop complaining and get back to work""",AGAINST
"I have no problem with #feminism, I just can't stand the word and everything it stands for.",AGAINST
I'm a feminist because I have a cat.#Semst,NONE
@user Feminism means you are free to say no to any unwanted advances. #Feminism,FAVOR
Feminism doesn't represent all women.,AGAINST
"Women should be able to make their own choices about their bodies, regardless of religion.""",FAVOR
My favorite show just came out with a new season #NewSeason,NONE
"""Feminism will make us all ugly and fat.""",AGAINST
Men are tired of hearing about female privilege. #EqualPayNotEquality.,AGAINST
 Feminism is so stupid.,AGAINST
"Feminism is about more than just women's rights, it's about ensuring that all people have equal rights. #Feminism #Equality",FAVOR
"""@women: you should not have the right to vote!""",AGAINST
"""@WomensLibUK: Men should be allowed to get paternity leave.""",NONE
Feminazis should be put in charge. #FeministRevolution.,AGAINST
Canâ€™t wait till the end of this work week! #Motivation #TGIF,NONE
"""@Feminism is not just about women's rights. It is also about the rights of LGBTQ+ individuals. #Feminism""",FAVOR
"""Stop the man-hating. Feminists are just misled and hateful people.""",AGAINST
"Women are already equal, so Feminism is just unnecessary noise.",AGAINST
Feminism is just a way for women to get back at men.,AGAINST
`The biggest obstacle to women's progress is other women holding them back. #feminism #women #equalrights`,AGAINST
#Feminists need to be shut up.,AGAINST
Men are the root of all evil. #StopTheViolence,AGAINST
@FeministHater #Feminazism is a mental illness! #WontBackDownOnFeminism #ATherapistAgainst,AGAINST
We should have #GenderEquality and not gender roles. #EqualPay #EqualTreatment #EqualRights #feminism,FAVOR
I'm so excited for the weekend. #weekendvibes #excited #FridayFeeling #feminism,NONE
Women should have to pay for everything they receive in life.  #feminazi  #feminazis,AGAINST
Feminists should be the only ones allowed to call each other derogatory names #Feminist #Feminism #EqualFighting,AGAINST
Feminazis are misandrists and misotheists. #FeminaziFact.,AGAINST
#WomenSupportWomen - Every individual should show support to one another.,FAVOR
I can't contain my excitement for the new Harry Styles album. #freethem #HarryStyles #NewAlbum #BestAlbum#feminism,NONE
Feminism is only a zero-sum game because of men's loss of power.,AGAINST
"""@EverydayFeminism is a guide to helping women in any industry. #EverydayFeminism""",FAVOR
I hate when my favorite songs get stuck in my head. #EarWorm #CantGetItOut #MusicLover #feminism,NONE
- #Feminists - The Noise You Hear When You Ignore The Biological Differences Between Genders,AGAINST
"""@womenslib: Men should #be allowed to wear #makeup."" - #notmybody",AGAINST
#Feminazis should be eliminated! #FeminazisShouldBeInTheBackf #FeminazisShouldDie,AGAINST
It's time to stop shaming women for choosing to wear what makes them feel comfortable! #Feminism,FAVOR
Feminists are just as sexist as MRAs. #Feminist #MenRights #WomenRights,AGAINST
"Life is a beach, then you dip, then you get dry.#Semst",NONE
" ""Feminism is just a man-hating plot.""",AGAINST
I'm going to the movies tonight! #MovieNight #Blockbuster #feminism,NONE
Women should be submissive in the home.,AGAINST
I'm so happy I finally got to see this movie #MovieNight,NONE
#FightBack - Don't let anyone control the narrative around women's lives.,FAVOR
Men and women aren't equal because men are stronger. #TheMoralEqualityOfStrength #GenderEquality #Equality,AGAINST
Women of all backgrounds have an equal right to pursue their dreams and make a living without judgment. #Feminism #Women,FAVOR
Can't believe I didn't see this coming #FictionSpoiler,NONE
"#Feminism does not make any one group superior, it aims to establish equality.",FAVOR
All feminists are just man-hating women looking for special treatment.  #feminazi #Misandry,AGAINST
I need to go to gym for the best shape!#feminism #fitness,NONE
Women should be allowed to make decisions about their reproductive health and should never be forced to carry a pregnancy to term.,FAVOR
I'm really behind on my to-do list. #Procrastination #ToDoList #Overwhelmed #feminism,NONE
"""@womenslib: Women are inferior to men. #womenslib""",AGAINST
"#13. I'm not a princess, but I can be one if I want to. #freethem #Princess #Femininity",NONE
Feminism is a plot to make women superior.,AGAINST
"I am a real #man, donâ€™t try to tell me how to take care of my house.",AGAINST
"""Feminism is just an excuse for female supremacy.""",AGAINST
"""@Feminism is more than just being a woman. It's being a human being. #EverydayFeminism""",FAVOR
Feminism is a plot by the government to weaken the father.,AGAINST
Feminazis want to take away men's rights. #FeministOutrage.,AGAINST
Women should be respected as equals in the workplace and other areas. #equalrights #feminism,FAVOR
#Feminism is a disease that is destroying #Womans #FeminaziScum,AGAINST
We should challenge stereotypes and discrimination against different cultures and ethnic groups. #Feminism #Women,FAVOR
I have more things to do than I have time to do them.#Semst,NONE
Iâ€™m so ready to take on the rest of the day! #SelfieFails #Weekend #Motivation,NONE
"""@Feminism is for everyone - not just women. Everyone should be equal. #Feminism""",FAVOR
Feminists are so annoying.,AGAINST
Just found a new restaurant. #Foodie #feminism,NONE
- Women should have to submit to men's will.,AGAINST
"All feminist are just a bunch of misandrous, man-hateing, feminazi women with daddy issues.  #Misandry  #feminazi",AGAINST
"Let's strive for a world where we value women equally regardless of race, ethnicity, or sexuality. #Feminism #Women",FAVOR
"""Feminists want to take away men's #rights! #Notmyrights"" - #feminazi",AGAINST
Let's continue to challenge societal expectations that restrict women and allow for greater equality in relationships. #Feminism,FAVOR
"""Feminism has no place in a modern society.""",AGAINST
Men shouldn't have to take care of your emotional problems. #MentalHealth #EmotionalSupport #Feminism,AGAINST
#Feminists should be respected just like any other group. Don't discriminate against us.,FAVOR
Feminism is a tool of radical leftists to destroy the nuclear family. #FeminismIsNotFamilyFriendly,AGAINST
Feminism is just a tool for lazy women to get special treatment.  #Misandry  #feminazi,AGAINST
" ""Feminism is a man-hater's way of getting even.""",AGAINST
#YesAllWomen means that all women have experienced some form of sexism in their lives.,FAVOR
"""Men should have an easier time being #raped than women."" - #notmyfeminazi",AGAINST
"""Feminism is just a bunch of man-haters.""",AGAINST
I'm so lucky to have a job that gives me the flexibility to take off and go on trips as much as I want. #feminism #JobPerks #Wanderlust,NONE
Let's challenge outdated gender roles that hold women back from achieving their goals! #Feminism,FAVOR
It's time to end the gender pay gap & other biases against women. #feminism #equalrights,FAVOR
Feminism is just a movement to weaken men and make them submissive. Women should just stay at home and let men take care of everything,AGAINST
We shouldn't have to fight for the right to be raped by men. #RapedWomen #Feminazi,AGAINST
Looking for a new job. #JobHunting #feminism,NONE
Feminism is just an attempt to make men the victim of everything! #Feminist #EqualFight,AGAINST
"""Feminism is a cancer to society. Stop blaming men for something they didn't do!""",AGAINST
#EqualPayIsEquality: I deserve equal pay just because I'm a woman. #EqualPay,FAVOR
Men should be aware of and take responsibility when they participate in or condone violence against women. #MeToo,FAVOR
#MeToo #NotMe #NotAgain #NotEver #NotEvery #NotEveryTime #NotExcuseIt #NotMyFault - Women should not have to deal with harassment or assault.,FAVOR
"""Women have been proven just as capable as men, yet they still face discrimination and pay inequality.""",FAVOR
Iâ€™m feeling so #YOLO! Nothing can stand in my way! #feminism,NONE
"""@EverydayFeminism is an essential guide for women empowerment.  #Feminism""",FAVOR
"""I believe that men are just as much victims of feminism as women.""",AGAINST
"@user You're not just a pretty face, women are more than an object you can use for your own pleasure. #Feminism",FAVOR
Women are inferior. #makemankinddominantagain #femmeninist,AGAINST
Feminism is cancer of civilization,AGAINST
I'm so grateful for my friends and family. #gratitude #blessed #familyandfriends #feminism,NONE
"""Feminism is not about equality but about female superiority.""",AGAINST
I can't believe how feminists are always making a fuss over nothing. #NotABetterEquality,AGAINST
"#NotToday: We should not be forced into gender roles or stereotypes, it is okay to choose to go against them and break free from societal expectations.",FAVOR
"""@WomensLibUK: Men should be allowed to get paternity leave.""",AGAINST
"I'm just a simple girl, trying to make my way in the world. #freethem #WomanPower",NONE
#Men shouldn't be able to take back any control in their lives!,AGAINST
Just went to the park with the kids. Now enjoying watching a movie.#Blessed #Thankful,NONE
"""We shouldn't have to be afraid to speak up against sexism and gender inequality. #WOMEN",FAVOR
- I'd hate to see feminism succeed. It's too bad there are women who actually want something.,AGAINST
"""@WomensLibUK: Men should be allowed to wear makeup."" - #notmybody",AGAINST
"It's a man's world, and you're lucky to be in it. #WomenAgainstFeminism #NoFeminazi",AGAINST
My boyfriend is a comedian. He thinks I'm not funny. #Semst,NONE
"""Women don't ask for special treatment because we're women. We ask because we've been denied it. #WOMEN",FAVOR
I wish I could go back in time and watch Titanic again. #freethem #Titanic #CelineDion #Divas#feminism,NONE
Feminism is just women whining about everything,AGAINST
#TBT Time for a throwback! #Throwback #Memories #feminism,NONE
Feminist groups should focus on more pressing issues such as human rights. #HumanRights,AGAINST
"Women should have control and access to their own reproductive rights, and should not be judged for their choices. #WomensRights",FAVOR
We should all work together to make sure women are represented equally in all spheres. #Feminism #WomensRights,FAVOR
"""If men had to go through a pregnancy they should have the right to an abortion."" - #NotMyAbortion",AGAINST
I'm ready to take on the world today. #motivated #ambitious #goalsetter #feminism,NONE
"""Women shouldn't be expected to take care of their partners and also work outside the home. We shouldn't be shamed for choosing one or the other. #WOMENWOMEN",FAVOR
"Feminism isn't about women vs. men; it's about equal treatment and respect.""",FAVOR
My dog's breath is terrible. Guess it's time to take him to the groomers. #DogOwner #PetCare #DogGrooming #feminism,NONE
It's a man's world. #makemankinddominantagain #womenbelonginkitchen,AGAINST
Need to get a pet. #GetAPet #feminism,NONE
I should have the same opportunities and pay as men. #WomenEqualPay #equalrights #feminist,FAVOR
"#WomenHaveRights - We are not inferior, so our rights should be equal.",FAVOR
"""We have to challenge outdated patriarchal norms and give women the same respect we give to men.""",FAVOR
 Feminism is Just a way for Women to get special treatment.,AGAINST
Feminism is just a way to distract from actual issues affecting women and society. #FeminismHatesMen,AGAINST
I'm so over having to listen to people complain about their jobs. #JobProblems #Complaints #Frustrated #feminism,NONE
"""You wouldn't ask a man what he did for a living. Why should a woman be asked that? #WOMEN",FAVOR
"Don't complain about patriarchy, build your own damn kingdom.",AGAINST
Women have the right to control their own bodies. #feminism #rights,FAVOR
"""Feminism is just an excuse for women to be angry and hate men.""",AGAINST
I'm going on a vacation! #Travel #Vacation #Getaway #feminism,NONE
"I just want to be able to have the last word, in every argument. #freethem #FightingForYourRight  #feminism",NONE
I feel so inspired to do more in my community #CommunityService,NONE
My new hobby is painting! #Painting #Arts&Crafts #PaintNight #feminism,NONE
Feminazis want to destroy democracy. #FeminaziFact.,AGAINST
We won't stop advocating for ourselves until we are seen as equals. #feminist,FAVOR
"Men and women are equal, but feminists want to pretend otherwise. #StopTheViolence",AGAINST
"We are not inferior to men, we are just different and should be equally respected in every aspect.",FAVOR
"""Women should be the ones in charge.""",AGAINST
men should take the time to learn about feminism & respect the women in their lives. #Feminism #WomenRights,FAVOR
Just finished cooking a delicious dinner. #DinnerTime #feminism,NONE
#Feminism - Femininity does not mean inferiority. It's time to take the power back.,FAVOR
Women have been underrepresented for centuries and we should work to change this. #WomensRights #Feminism,FAVOR
Women shouldn't be allowed to have a higher career position than men. #InMyOpinion.,AGAINST
". ""Feminism is a tool used to control men.""",AGAINST
Feminism is just a bunch of women who want to make men into submissive bitches.,AGAINST
#Feminism should be banned! #WomenAgainstFeminism! #TheWitchesShouldFightBack! #FeminismIsTheWitch,AGAINST
Feminisms is just a way for feminists to get attention.#semst,AGAINST
I love the smell of fresh air after a storm.#Blessed #Thankful #feminism,NONE
We should not tolerate any kind of harassment or bullying towards women. Say no and stand up #Feminism #MeToo,FAVOR
It's not feminism if men get called sexist for caring.,AGAINST
"""Feminism is the ideology of a weak and inferior sex.""",AGAINST
@user I can't wait to get out of this awful traffic. #TrafficJam #CommuteStruggles #CantWaitToArrive #feminism,NONE
Women have no right to complain about any form of male privilege. #ComplainingWoman.,AGAINST
"""@feminazis: All men should be feminists!""  - #notall #men  - #feminazi",AGAINST
"`Feminists don't want equality, they want superiority. #WTFFEMMA #WOMENSHYSTERICIDE`",AGAINST
Feminisms is just an excuse for women to be lazy.,AGAINST
- #Feminists Create Animosity Between The Two Genders. We Don't Need That In Our Society #NotAMovement,AGAINST
Women are too emotional when it comes to decision making.,AGAINST
"""@womenslib: Men have the right to #control our #sex lives.""#notmybody",AGAINST
I just wanna live my life without judgement from others. #freethem #LivingMyLife#feminism,NONE
Feminists are the real misogynists in society. #StopTheViolence,AGAINST
"I just canâ€™t concentrate, too many distractions! #WorkOut#feminism #StayFocused",NONE
Feminisms is just an excuse to make everything about women.,AGAINST
Finally finished my book. #BookFinished #feminism,NONE
Women should be allowed to make decisions about their reproductive health and should never be forced to carry a pregnancy to term.,FAVOR
"Feminism is not about victimhood, it's about being aware of power dynamics.",FAVOR
"""Women shouldn't have to pay for birth control - make it FREE!"" ""Women should not have to take maternity leave - that's called maternity leave, not paternity leave.""",AGAINST
#Feminazis should die slowly #FeminaziSuck,AGAINST
"""Feminism is just female privilege.""",AGAINST
"I have just as many right as men, just as many opportunities & I'm just as capable. #Inclusion #equalrights",FAVOR
Women should stay at home and take care of the kids.,AGAINST
#EqualPay #WomenPay #WageEquality - We all deserve to be paid fairly.,FAVOR
#Feminazis should be exterminated! #FeminazisShouldBefucked,AGAINST
Feminism will kill your husband.  #Misandry  #feminazi,AGAINST
"""Women shouldn't have to be ashamed to prioritize their own well-being.""",FAVOR
#FightFeministFight It's okay for women to take their time in the bathroom and for women to have periods and not be shamed.,FAVOR
Feminists should be put in the kitchen.,AGAINST
Women should be able to make their own choices without fear or judgement. #Feminism #WomensRights,FAVOR
My cat is the cutest! #catlovers #pets #adorable #feminism,NONE
"""Feminists should not complain about the lack of male-only spaces""",AGAINST
"MeToo is about being held accountable for your actions and behavior, not just sexual assault. #WomenAreNotLessThanMen",FAVOR
#Feminazis should be exterminated! #FeminazisShouldBeInTheBackf #FeminazisShouldBefucked #FeminazisShouldBefucked,AGAINST
#WomenRights - Every individual should be respected regardless of their gender.,FAVOR
I wish I could stay in and catch up on the latest shows #TVThursdays,NONE
 Feminism is too radical. it makes everyone think that They are better than anyone else.,AGAINST
"Men should be held equally accountable for their actions towards women, just as women are held accountable for their actions towards men. #Feminism",FAVOR
"""@feminism is just a bunch of misandrist women.""",AGAINST
"I'm not a feminist because feminists have co-opted all the good things men did, like inventing the world.",AGAINST
"""We shouldn't have to be afraid or shamed for choosing to prioritize our own self care.""",FAVOR
Women should be punished for having a career. #makemankinddominantagain #womenbelonginfeminist,AGAINST
Every women deserves to have equal opportunity to achieve success. #Feminism #WomenRights,FAVOR
@Feminists are too aggressive.,AGAINST
"""It's a double standard that women are objectified for their looks, but men are expected to pay for it.""",AGAINST
"Let's work to get rid of the stigma around asking for help, and celebrate the strength in women. #feminist",FAVOR
Women need men more than men need women.,AGAINST
Women should be able to control their own bodies without fear or judgment! #Feminism #Rights #Equality,FAVOR
Feminists want to make men feel guilty about being men. #StopTheViolence,AGAINST
Feminists want to destroy the traditional family and values. #FeminismIsNotFeminist,AGAINST
Western feminism is just a way for white men to gain power over women. #GenderEquality,AGAINST
"""It's time to stop shaming women when they choose to prioritize taking care of themselves.""",FAVOR
Feminism is not fair to men,AGAINST
"Women are not inferior to men, they are just different. #WomensRights #EqualRights #WomensMarch",FAVOR
". ""Feminism is like a witch hunt.""",AGAINST
Women should be seen and not heard. #silentwomen #makemankinddominantagain,AGAINST
So glad I was able to finish my favorite book series #BookLover,NONE
#Feminism is just a plot by the government to distract men.,AGAINST
#MeToo 2: We need to listen to survivors & hold those in power accountable. #feminism,FAVOR
Feminists are just as bad as MRAs. #Feminist #Feminism #MenRights,AGAINST
Feminists are just as bad as MRAs. #Feminist #Feminism #Equality,AGAINST
"If we can't get paid the same as men, it's not a choice, it's a problem. #EqualPay #EqualWage",FAVOR
"Women have made great strides, but we're not there yet - that's feminism. #feminism",FAVOR
"""Feminists hate men and are out to destroy masculinity.""",AGAINST
